Customer_ID,Age,Gender,Location,Total_Spend,Average_Order_Value,Previous_Purchases,Average_Rating,Discount_Usage_Rate,Promo_Usage_Rate,Subscription_Rate,Customer_Value_Tier
1393,31,Male,Arkansas,46,46.0,34,4.2,1.0,1.0,0.0,Medium
1394,46,Male,Idaho,58,58.0,14,3.9,1.0,1.0,0.0,Medium
1395,26,Male,Iowa,43,43.0,39,4.7,1.0,1.0,0.0,Low
1396,47,Male,West Virginia,32,32.0,40,2.8,1.0,1.0,0.0,Low
1397,37,Male,Wisconsin,30,30.0,49,3.0,1.0,1.0,0.0,Low
1398,55,Male,Massachusetts,67,67.0,33,4.7,1.0,1.0,0.0,Medium
1399,30,Male,Texas,45,45.0,25,2.5,1.0,1.0,0.0,Low
1400,19,Male,Nebraska,81,81.0,48,3.1,1.0,1.0,0.0,High
1401,36,Male,Nevada,23,23.0,22,3.6,1.0,1.0,0.0,Low
1402,23,Male,Indiana,59,59.0,1,3.5,1.0,1.0,0.0,Medium
1403,62,Male,North Dakota,21,21.0,47,3.1,1.0,1.0,0.0,Low
1404,26,Male,Georgia,20,20.0,20,3.6,1.0,1.0,0.0,Low
1405,36,Male,New Mexico,28,28.0,10,3.5,1.0,1.0,0.0,Low
1406,33,Male,New Hampshire,100,100.0,39,2.7,1.0,1.0,0.0,High
1407,32,Male,Washington,46,46.0,15,3.6,1.0,1.0,0.0,Medium
1408,56,Male,Nevada,61,61.0,11,4.5,1.0,1.0,0.0,Medium
1409,58,Male,Maine,58,58.0,38,4.1,1.0,1.0,0.0,Medium
1410,34,Male,Idaho,50,50.0,41,4.2,1.0,1.0,0.0,Medium
1411,61,Male,Tennessee,93,93.0,18,4.0,1.0,1.0,0.0,High
1412,48,Male,Louisiana,24,24.0,13,2.8,1.0,1.0,0.0,Low
1413,25,Male,Michigan,100,100.0,43,2.6,1.0,1.0,0.0,High
1414,51,Male,New Hampshire,79,79.0,12,2.7,1.0,1.0,0.0,High
1415,29,Male,Minnesota,51,51.0,3,4.5,1.0,1.0,0.0,Medium
1416,54,Male,Illinois,90,90.0,12,3.7,1.0,1.0,0.0,High
1417,48,Male,Idaho,56,56.0,46,3.4,1.0,1.0,0.0,Medium
1418,62,Male,Montana,25,25.0,21,4.6,1.0,1.0,0.0,Low
1419,18,Male,Alabama,75,75.0,23,4.1,1.0,1.0,0.0,High
1420,43,Male,Montana,75,75.0,4,2.6,1.0,1.0,0.0,High
1421,22,Male,California,53,53.0,45,4.6,1.0,1.0,0.0,Medium
1422,68,Male,Pennsylvania,100,100.0,24,3.0,1.0,1.0,0.0,High
1423,44,Male,Texas,27,27.0,3,3.4,1.0,1.0,0.0,Low
1424,51,Male,Michigan,60,60.0,12,3.5,1.0,1.0,0.0,Medium
1425,66,Male,Connecticut,23,23.0,34,3.5,1.0,1.0,0.0,Low
1426,59,Male,Wyoming,40,40.0,39,3.7,1.0,1.0,0.0,Low
1427,60,Male,Michigan,38,38.0,35,4.8,1.0,1.0,0.0,Low
1428,31,Male,South Dakota,90,90.0,8,4.9,1.0,1.0,0.0,High
1429,20,Male,North Dakota,97,97.0,42,4.9,1.0,1.0,0.0,High
1430,24,Male,Maryland,38,38.0,6,4.7,1.0,1.0,0.0,Low
1431,48,Male,Michigan,30,30.0,3,4.9,1.0,1.0,0.0,Low
1432,39,Male,South Dakota,88,88.0,29,2.9,1.0,1.0,0.0,High
1433,34,Male,Florida,33,33.0,32,4.4,1.0,1.0,0.0,Low
1434,70,Male,Minnesota,60,60.0,45,3.2,1.0,1.0,0.0,Medium
1435,59,Male,New York,64,64.0,21,4.6,1.0,1.0,0.0,Medium
1436,45,Male,Oregon,95,95.0,41,4.0,1.0,1.0,0.0,High
1437,35,Male,Minnesota,83,83.0,23,3.7,1.0,1.0,0.0,High
1438,69,Male,Montana,97,97.0,14,4.2,1.0,1.0,0.0,High
1439,58,Male,Washington,38,38.0,24,2.9,1.0,1.0,0.0,Low
1440,25,Male,New Mexico,48,48.0,25,4.8,1.0,1.0,0.0,Medium
1441,27,Male,Arizona,76,76.0,13,4.4,1.0,1.0,0.0,High
1442,34,Male,Nebraska,25,25.0,3,3.4,1.0,1.0,0.0,Low
1443,53,Male,Idaho,92,92.0,42,2.8,1.0,1.0,0.0,High
1444,58,Male,Idaho,47,47.0,2,4.2,1.0,1.0,0.0,Medium
1445,32,Male,Vermont,36,36.0,26,3.8,1.0,1.0,0.0,Low
1446,64,Male,Arkansas,51,51.0,24,3.1,1.0,1.0,0.0,Medium
1447,63,Male,Wyoming,35,35.0,6,3.2,1.0,1.0,0.0,Low
1448,23,Male,New Mexico,57,57.0,25,3.0,1.0,1.0,0.0,Medium
1449,64,Male,West Virginia,95,95.0,11,3.6,1.0,1.0,0.0,High
1450,18,Male,New York,41,41.0,20,2.5,1.0,1.0,0.0,Low
1451,25,Male,Illinois,44,44.0,25,3.4,1.0,1.0,0.0,Low
1452,54,Male,Utah,34,34.0,35,2.5,1.0,1.0,0.0,Low
1453,60,Male,Colorado,25,25.0,11,4.7,1.0,1.0,0.0,Low
1454,36,Male,Virginia,93,93.0,41,3.2,1.0,1.0,0.0,High
1455,66,Male,Georgia,50,50.0,17,2.9,1.0,1.0,0.0,Medium
1456,60,Male,Alabama,79,79.0,1,4.9,1.0,1.0,0.0,High
1457,59,Male,Montana,100,100.0,30,2.7,1.0,1.0,0.0,High
1458,58,Male,Pennsylvania,57,57.0,47,4.7,1.0,1.0,0.0,Medium
1459,35,Male,Missouri,28,28.0,34,2.9,1.0,1.0,0.0,Low
1460,20,Male,Maine,35,35.0,18,4.8,1.0,1.0,0.0,Low
1461,70,Male,Pennsylvania,85,85.0,33,4.6,1.0,1.0,0.0,High
1462,54,Male,Oregon,95,95.0,42,5.0,1.0,1.0,0.0,High
1463,38,Male,Utah,90,90.0,2,4.8,1.0,1.0,0.0,High
1464,54,Male,Oklahoma,49,49.0,1,4.9,1.0,1.0,0.0,Medium
1465,33,Male,Montana,92,92.0,23,4.6,1.0,1.0,0.0,High
1466,46,Male,Nebraska,72,72.0,42,3.9,1.0,1.0,0.0,Medium
1467,58,Male,Alabama,71,71.0,3,4.5,1.0,1.0,0.0,Medium
1468,30,Male,Ohio,27,27.0,16,4.7,1.0,1.0,0.0,Low
1469,42,Male,Arkansas,39,39.0,46,3.9,1.0,1.0,0.0,Low
1470,28,Male,Mississippi,98,98.0,31,4.4,1.0,1.0,0.0,High
1471,43,Male,California,27,27.0,15,3.9,1.0,1.0,0.0,Low
1472,31,Male,Alaska,71,71.0,48,2.8,1.0,1.0,0.0,Medium
1473,39,Male,Indiana,24,24.0,11,3.5,1.0,1.0,0.0,Low
1474,69,Male,Wisconsin,63,63.0,20,4.3,1.0,1.0,0.0,Medium
1475,31,Male,New Jersey,72,72.0,6,3.9,1.0,1.0,0.0,Medium
1476,44,Male,Rhode Island,61,61.0,24,4.0,1.0,1.0,0.0,Medium
1477,39,Male,Wyoming,56,56.0,18,4.1,1.0,1.0,0.0,Medium
1478,24,Male,Oregon,32,32.0,1,4.3,1.0,1.0,0.0,Low
1479,28,Male,Washington,23,23.0,13,4.2,1.0,1.0,0.0,Low
1480,48,Male,Washington,100,100.0,2,4.0,1.0,1.0,0.0,High
1481,39,Male,New Hampshire,74,74.0,26,3.6,1.0,1.0,0.0,High
1482,64,Male,Maryland,33,33.0,31,3.3,1.0,1.0,0.0,Low
1483,28,Male,Wisconsin,67,67.0,43,4.1,1.0,1.0,0.0,Medium
1484,39,Male,Massachusetts,61,61.0,12,4.7,1.0,1.0,0.0,Medium
1485,49,Male,Nebraska,46,46.0,22,4.4,1.0,1.0,0.0,Medium
1486,22,Male,Nebraska,56,56.0,3,3.4,1.0,1.0,0.0,Medium
1487,25,Male,Idaho,73,73.0,23,5.0,1.0,1.0,0.0,Medium
1488,40,Male,Arizona,44,44.0,26,4.6,1.0,1.0,0.0,Low
1489,23,Male,Hawaii,44,44.0,37,4.0,1.0,1.0,0.0,Low
1490,24,Male,Missouri,26,26.0,42,4.1,1.0,1.0,0.0,Low
1491,66,Male,Louisiana,52,52.0,15,4.9,1.0,1.0,0.0,Medium
1492,27,Male,Arkansas,54,54.0,10,2.7,1.0,1.0,0.0,Medium
1493,62,Male,North Carolina,38,38.0,3,4.5,1.0,1.0,0.0,Low
1494,70,Male,North Dakota,44,44.0,44,2.7,1.0,1.0,0.0,Low
1495,43,Male,Montana,76,76.0,23,3.0,1.0,1.0,0.0,High
1496,45,Male,Rhode Island,23,23.0,6,4.5,1.0,1.0,0.0,Low
1497,63,Male,Idaho,98,98.0,9,5.0,1.0,1.0,0.0,High
1498,69,Male,Michigan,33,33.0,16,3.8,1.0,1.0,0.0,Low
1499,59,Male,Illinois,32,32.0,46,3.1,1.0,1.0,0.0,Low
1500,19,Male,Georgia,85,85.0,24,3.4,1.0,1.0,0.0,High
1501,63,Male,Alabama,69,69.0,22,4.8,1.0,1.0,0.0,Medium
1502,37,Male,Alaska,55,55.0,13,2.7,1.0,1.0,0.0,Medium
1503,37,Male,Massachusetts,66,66.0,20,3.2,1.0,1.0,0.0,Medium
1504,50,Male,Michigan,30,30.0,46,3.9,1.0,1.0,0.0,Low
1505,60,Male,Alaska,80,80.0,10,4.2,1.0,1.0,0.0,High
1506,46,Male,North Dakota,20,20.0,39,3.0,1.0,1.0,0.0,Low
1507,35,Male,South Carolina,30,30.0,44,3.0,1.0,1.0,0.0,Low
1508,66,Male,Pennsylvania,86,86.0,7,3.7,1.0,1.0,0.0,High
1509,35,Male,Colorado,84,84.0,3,4.4,1.0,1.0,0.0,High
1510,20,Male,New Hampshire,54,54.0,44,4.6,1.0,1.0,0.0,Medium
1511,55,Male,Maryland,30,30.0,31,3.0,1.0,1.0,0.0,Low
1512,34,Male,Georgia,91,91.0,48,3.6,1.0,1.0,0.0,High
1513,60,Male,Wisconsin,23,23.0,18,3.9,1.0,1.0,0.0,Low
1514,22,Male,Texas,35,35.0,27,4.1,1.0,1.0,0.0,Low
1515,26,Male,Utah,90,90.0,1,3.9,1.0,1.0,0.0,High
1516,39,Male,Indiana,93,93.0,34,3.9,1.0,1.0,0.0,High
1517,20,Male,Nevada,68,68.0,5,4.5,1.0,1.0,0.0,Medium
1518,57,Male,New Hampshire,41,41.0,12,3.4,1.0,1.0,0.0,Low
1519,68,Male,New York,73,73.0,14,4.1,1.0,1.0,0.0,Medium
1520,50,Male,Texas,73,73.0,40,4.9,1.0,1.0,0.0,Medium
1521,21,Male,Iowa,66,66.0,39,4.4,1.0,1.0,0.0,Medium
1522,29,Male,Washington,59,59.0,50,2.7,1.0,1.0,0.0,Medium
1523,38,Male,Tennessee,72,72.0,5,4.8,1.0,1.0,0.0,Medium
1524,54,Male,Georgia,88,88.0,35,3.3,1.0,1.0,0.0,High
1525,22,Male,Massachusetts,76,76.0,6,4.4,1.0,1.0,0.0,High
1526,29,Male,Oregon,31,31.0,22,4.6,1.0,1.0,0.0,Low
1527,41,Male,Oklahoma,22,22.0,27,3.1,1.0,1.0,0.0,Low
1528,26,Male,Wisconsin,75,75.0,33,4.5,1.0,1.0,0.0,High
1529,69,Male,Oregon,75,75.0,47,4.0,1.0,1.0,0.0,High
1530,20,Male,Georgia,63,63.0,48,3.1,1.0,1.0,0.0,Medium
1531,59,Male,New Mexico,21,21.0,22,3.9,1.0,1.0,0.0,Low
1532,63,Male,Mississippi,83,83.0,8,4.5,1.0,1.0,0.0,High
1533,68,Male,Wisconsin,46,46.0,5,4.4,1.0,1.0,0.0,Medium
1534,50,Male,New Hampshire,59,59.0,16,3.6,1.0,1.0,0.0,Medium
1535,55,Male,Wyoming,66,66.0,26,3.4,1.0,1.0,0.0,Medium
1536,36,Male,West Virginia,74,74.0,8,4.0,1.0,1.0,0.0,High
1537,18,Male,Michigan,82,82.0,17,2.6,1.0,1.0,0.0,High
1538,68,Male,Alaska,89,89.0,50,3.2,1.0,1.0,0.0,High
1539,56,Male,Illinois,65,65.0,22,3.2,1.0,1.0,0.0,Medium
1540,32,Male,Hawaii,55,55.0,19,5.0,1.0,1.0,0.0,Medium
1541,28,Male,Colorado,95,95.0,14,2.9,1.0,1.0,0.0,High
1542,24,Male,Illinois,77,77.0,35,2.9,1.0,1.0,0.0,High
1543,59,Male,Hawaii,44,44.0,43,3.5,1.0,1.0,0.0,Low
1544,56,Male,Wisconsin,89,89.0,24,4.0,1.0,1.0,0.0,High
1545,30,Male,Arkansas,24,24.0,17,3.9,1.0,1.0,0.0,Low
1546,48,Male,Delaware,43,43.0,49,4.9,1.0,1.0,0.0,Low
1547,60,Male,Oregon,51,51.0,17,3.8,1.0,1.0,0.0,Medium
1548,46,Male,South Carolina,46,46.0,40,3.5,1.0,1.0,0.0,Medium
1549,69,Male,Maryland,32,32.0,43,3.7,1.0,1.0,0.0,Low
1550,19,Male,Kansas,55,55.0,19,2.9,1.0,1.0,0.0,Medium
1551,66,Male,Arkansas,26,26.0,40,2.8,1.0,1.0,0.0,Low
1552,64,Male,Minnesota,29,29.0,13,3.7,1.0,1.0,0.0,Low
1553,54,Male,New Mexico,49,49.0,20,3.0,1.0,1.0,0.0,Medium
1554,27,Male,Delaware,45,45.0,21,4.8,1.0,1.0,0.0,Low
1555,64,Male,Utah,48,48.0,18,2.7,1.0,1.0,0.0,Medium
1556,43,Male,Ohio,47,47.0,44,4.5,1.0,1.0,0.0,Medium
1557,43,Male,Alabama,57,57.0,26,2.7,1.0,1.0,0.0,Medium
1558,27,Male,South Dakota,34,34.0,34,3.5,1.0,1.0,0.0,Low
1559,35,Male,New Mexico,75,75.0,24,3.5,1.0,1.0,0.0,High
1560,43,Male,Oregon,94,94.0,23,4.5,1.0,1.0,0.0,High
1561,57,Male,Oregon,84,84.0,3,3.8,1.0,1.0,0.0,High
1562,50,Male,Mississippi,38,38.0,2,3.8,1.0,1.0,0.0,Low
1563,37,Male,Alabama,75,75.0,23,3.2,1.0,1.0,0.0,High
1564,68,Male,Kansas,44,44.0,8,4.3,1.0,1.0,0.0,Low
1565,22,Male,California,33,33.0,30,4.5,1.0,1.0,0.0,Low
1566,58,Male,Idaho,93,93.0,48,4.2,1.0,1.0,0.0,High
1567,48,Male,Wyoming,99,99.0,21,3.0,1.0,1.0,0.0,High
1568,30,Male,Minnesota,33,33.0,9,4.1,1.0,1.0,0.0,Low
1569,51,Male,Washington,76,76.0,8,4.6,1.0,1.0,0.0,High
1570,20,Male,Hawaii,63,63.0,29,2.9,1.0,1.0,0.0,Medium
1571,30,Male,Missouri,41,41.0,3,4.8,1.0,1.0,0.0,Low
1572,28,Male,Colorado,88,88.0,11,4.5,1.0,1.0,0.0,High
1573,37,Male,Washington,92,92.0,16,3.4,1.0,1.0,0.0,High
1574,36,Male,North Dakota,31,31.0,25,4.3,1.0,1.0,0.0,Low
1575,18,Male,Minnesota,25,25.0,32,4.2,1.0,1.0,0.0,Low
1576,52,Male,California,28,28.0,28,3.6,1.0,1.0,0.0,Low
1577,56,Male,Michigan,75,75.0,36,3.7,1.0,1.0,0.0,High
1578,68,Male,Delaware,34,34.0,7,4.0,1.0,1.0,0.0,Low
1579,62,Male,California,97,97.0,2,4.9,1.0,1.0,0.0,High
1580,35,Male,Oklahoma,80,80.0,6,3.1,1.0,1.0,0.0,High
1581,65,Male,North Dakota,71,71.0,30,3.7,1.0,1.0,0.0,Medium
1582,69,Male,Ohio,77,77.0,46,4.2,1.0,1.0,0.0,High
1583,28,Male,Hawaii,41,41.0,39,2.5,1.0,1.0,0.0,Low
1584,37,Male,Maryland,92,92.0,8,4.3,1.0,1.0,0.0,High
1585,41,Male,Hawaii,95,95.0,46,3.1,1.0,1.0,0.0,High
1586,37,Male,Alabama,25,25.0,40,3.0,1.0,1.0,0.0,Low
1587,25,Male,Oklahoma,77,77.0,21,4.0,1.0,1.0,0.0,High
1588,41,Male,Alabama,99,99.0,33,3.5,1.0,1.0,0.0,High
1589,48,Male,Vermont,24,24.0,3,3.2,1.0,1.0,0.0,Low
1590,42,Male,Ohio,72,72.0,48,2.7,1.0,1.0,0.0,Medium
1591,54,Male,Wisconsin,80,80.0,8,3.0,1.0,1.0,0.0,High
1592,18,Male,South Dakota,100,100.0,24,2.9,1.0,1.0,0.0,High
1593,56,Male,Iowa,83,83.0,10,3.3,1.0,1.0,0.0,High
1594,61,Male,Maryland,95,95.0,25,4.9,1.0,1.0,0.0,High
1595,40,Male,Colorado,41,41.0,3,3.7,1.0,1.0,0.0,Low
1596,34,Male,Wisconsin,35,35.0,45,3.5,1.0,1.0,0.0,Low
1597,42,Male,Mississippi,30,30.0,15,4.7,1.0,1.0,0.0,Low
1598,43,Male,Mississippi,21,21.0,34,2.6,1.0,1.0,0.0,Low
1599,47,Male,California,85,85.0,21,4.1,1.0,1.0,0.0,High
1600,48,Male,Delaware,54,54.0,22,2.8,1.0,1.0,0.0,Medium
1601,20,Male,Montana,26,26.0,24,4.7,1.0,1.0,0.0,Low
1602,65,Male,Indiana,59,59.0,33,2.9,1.0,1.0,0.0,Medium
1603,54,Male,West Virginia,48,48.0,13,2.8,1.0,1.0,0.0,Medium
1604,23,Male,Iowa,98,98.0,17,4.3,1.0,1.0,0.0,High
1605,18,Male,Maine,92,92.0,25,4.8,1.0,1.0,0.0,High
1606,70,Male,Connecticut,46,46.0,15,3.4,1.0,1.0,0.0,Medium
1607,55,Male,Kansas,21,21.0,4,4.3,1.0,1.0,0.0,Low
1608,49,Male,Vermont,72,72.0,43,2.7,1.0,1.0,0.0,Medium
1609,26,Male,Nebraska,58,58.0,12,4.6,1.0,1.0,0.0,Medium
1610,33,Male,Nevada,93,93.0,3,4.1,1.0,1.0,0.0,High
1611,20,Male,Tennessee,31,31.0,1,3.4,1.0,1.0,0.0,Low
1612,41,Male,Arkansas,26,26.0,6,4.5,1.0,1.0,0.0,Low
1613,18,Male,Wisconsin,68,68.0,26,4.4,1.0,1.0,0.0,Medium
1614,26,Male,Illinois,31,31.0,6,4.0,1.0,1.0,0.0,Low
1615,30,Male,Kansas,41,41.0,22,3.4,1.0,1.0,0.0,Low
1616,64,Male,New York,62,62.0,45,3.2,1.0,1.0,0.0,Medium
1617,26,Male,Colorado,41,41.0,50,3.4,1.0,1.0,0.0,Low
1618,43,Male,Wisconsin,64,64.0,50,4.3,1.0,1.0,0.0,Medium
1619,63,Male,Michigan,72,72.0,39,5.0,1.0,1.0,0.0,Medium
1620,57,Male,Hawaii,78,78.0,50,3.5,1.0,1.0,0.0,High
1621,25,Male,Virginia,47,47.0,27,3.1,1.0,1.0,0.0,Medium
1622,68,Male,Ohio,46,46.0,38,3.9,1.0,1.0,0.0,Medium
1623,31,Male,Missouri,43,43.0,37,4.0,1.0,1.0,0.0,Low
1624,64,Male,Indiana,58,58.0,50,3.5,1.0,1.0,0.0,Medium
1625,38,Male,Florida,32,32.0,40,3.6,1.0,1.0,0.0,Low
1626,34,Male,Minnesota,45,45.0,3,3.0,1.0,1.0,0.0,Low
1627,32,Male,Nevada,35,35.0,45,2.6,1.0,1.0,0.0,Low
1628,69,Male,Maine,21,21.0,8,2.9,1.0,1.0,0.0,Low
1629,45,Male,Massachusetts,64,64.0,7,3.1,1.0,1.0,0.0,Medium
1630,35,Male,North Dakota,88,88.0,13,3.3,1.0,1.0,0.0,High
1631,63,Male,New Jersey,48,48.0,29,2.9,1.0,1.0,0.0,Medium
1632,65,Male,Indiana,36,36.0,7,3.9,1.0,1.0,0.0,Low
1633,35,Male,Oregon,28,28.0,50,4.7,1.0,1.0,0.0,Low
1634,54,Male,North Dakota,80,80.0,33,4.4,1.0,1.0,0.0,High
1635,28,Male,South Carolina,23,23.0,30,3.6,1.0,1.0,0.0,Low
1636,68,Male,North Carolina,24,24.0,40,3.2,1.0,1.0,0.0,Low
1637,58,Male,North Dakota,22,22.0,49,4.0,1.0,1.0,0.0,Low
1638,35,Male,Massachusetts,21,21.0,32,3.5,1.0,1.0,0.0,Low
1639,68,Male,Tennessee,51,51.0,18,4.6,1.0,1.0,0.0,Medium
1640,41,Male,Missouri,65,65.0,50,3.3,1.0,1.0,0.0,Medium
1641,65,Male,Tennessee,51,51.0,13,4.0,1.0,1.0,0.0,Medium
1642,50,Male,Colorado,32,32.0,1,3.4,1.0,1.0,0.0,Low
1643,18,Male,Mississippi,70,70.0,16,4.2,1.0,1.0,0.0,Medium
1644,38,Male,Ohio,77,77.0,6,3.9,1.0,1.0,0.0,High
1645,68,Male,North Carolina,90,90.0,21,3.9,1.0,1.0,0.0,High
1646,53,Male,Ohio,36,36.0,36,2.8,1.0,1.0,0.0,Low
1647,58,Male,Nebraska,77,77.0,20,3.7,1.0,1.0,0.0,High
1648,34,Male,Hawaii,78,78.0,8,4.9,1.0,1.0,0.0,High
1649,36,Male,Oklahoma,69,69.0,22,2.6,1.0,1.0,0.0,Medium
1650,58,Male,Wisconsin,63,63.0,3,4.9,1.0,1.0,0.0,Medium
1651,60,Male,Arkansas,36,36.0,46,3.4,1.0,1.0,0.0,Low
1652,59,Male,Texas,80,80.0,42,3.9,1.0,1.0,0.0,High
1653,65,Male,New Mexico,35,35.0,1,4.0,1.0,1.0,0.0,Low
1654,31,Male,Colorado,93,93.0,29,3.0,1.0,1.0,0.0,High
1655,43,Male,Indiana,25,25.0,14,2.6,1.0,1.0,0.0,Low
1656,37,Male,Arizona,81,81.0,4,3.2,1.0,1.0,0.0,High
1657,21,Male,Indiana,42,42.0,41,2.6,1.0,1.0,0.0,Low
1658,69,Male,Indiana,36,36.0,4,3.2,1.0,1.0,0.0,Low
1659,32,Male,Alaska,66,66.0,47,4.1,1.0,1.0,0.0,Medium
1660,53,Male,Utah,37,37.0,44,3.9,1.0,1.0,0.0,Low
1661,59,Male,Louisiana,45,45.0,37,4.1,1.0,1.0,0.0,Low
1662,64,Male,Iowa,86,86.0,21,2.7,1.0,1.0,0.0,High
1663,63,Male,New Mexico,24,24.0,46,4.6,1.0,1.0,0.0,Low
1664,43,Male,Maine,22,22.0,1,3.5,1.0,1.0,0.0,Low
1665,19,Male,Minnesota,53,53.0,35,5.0,1.0,1.0,0.0,Medium
1666,40,Male,New Mexico,41,41.0,49,3.4,1.0,1.0,0.0,Low
1667,51,Male,Arkansas,64,64.0,47,3.1,1.0,1.0,0.0,Medium
1668,51,Male,Oklahoma,40,40.0,24,3.4,1.0,1.0,0.0,Low
1669,66,Male,Utah,33,33.0,28,4.0,1.0,1.0,0.0,Low
1670,42,Male,Wisconsin,59,59.0,22,2.7,1.0,1.0,0.0,Medium
1671,22,Male,Utah,73,73.0,20,3.6,1.0,1.0,0.0,Medium
1672,31,Male,Utah,22,22.0,25,4.0,1.0,1.0,0.0,Low
1673,18,Male,South Carolina,73,73.0,15,3.8,1.0,1.0,0.0,Medium
1674,21,Male,Hawaii,62,62.0,49,3.4,1.0,1.0,0.0,Medium
1675,35,Male,Alaska,56,56.0,10,3.2,1.0,1.0,0.0,Medium
1676,35,Male,Colorado,90,90.0,21,4.7,1.0,1.0,0.0,High
1677,27,Male,West Virginia,44,44.0,34,3.1,1.0,1.0,0.0,Low
1678,65,Male,Oregon,35,35.0,41,3.3,0.0,0.0,0.0,Low
1679,41,Male,Ohio,71,71.0,30,4.8,0.0,0.0,0.0,Medium
1680,60,Male,Massachusetts,52,52.0,24,4.5,0.0,0.0,0.0,Medium
1681,61,Male,Louisiana,37,37.0,6,3.4,0.0,0.0,0.0,Low
1682,24,Male,Virginia,95,95.0,14,3.7,0.0,0.0,0.0,High
1683,65,Male,New York,97,97.0,37,4.9,0.0,0.0,0.0,High
1684,23,Male,Arkansas,57,57.0,37,3.5,0.0,0.0,0.0,Medium
1685,30,Male,New Mexico,93,93.0,28,4.6,0.0,0.0,0.0,High
1686,33,Male,Minnesota,48,48.0,43,4.6,0.0,0.0,0.0,Medium
1687,22,Male,Illinois,75,75.0,25,4.2,0.0,0.0,0.0,High
1688,67,Male,Georgia,70,70.0,4,3.7,0.0,0.0,0.0,Medium
1689,28,Male,Mississippi,26,26.0,13,3.0,0.0,0.0,0.0,Low
1690,32,Male,North Carolina,73,73.0,32,4.6,0.0,0.0,0.0,Medium
1691,40,Male,Nevada,30,30.0,1,3.2,0.0,0.0,0.0,Low
1692,64,Male,Connecticut,61,61.0,4,3.5,0.0,0.0,0.0,Medium
1693,56,Male,Utah,75,75.0,33,2.6,0.0,0.0,0.0,High
1694,63,Male,Tennessee,88,88.0,45,4.9,0.0,0.0,0.0,High
1695,20,Male,Mississippi,67,67.0,20,2.7,0.0,0.0,0.0,Medium
1696,54,Male,Nebraska,95,95.0,1,4.7,0.0,0.0,0.0,High
1697,31,Male,West Virginia,69,69.0,7,4.0,0.0,0.0,0.0,Medium
1698,36,Male,South Carolina,87,87.0,48,3.5,0.0,0.0,0.0,High
1699,25,Male,Iowa,41,41.0,46,4.8,0.0,0.0,0.0,Low
1700,20,Male,North Dakota,67,67.0,34,4.0,0.0,0.0,0.0,Medium
1701,62,Male,West Virginia,70,70.0,36,4.1,0.0,0.0,0.0,Medium
1702,69,Male,Mississippi,41,41.0,44,3.8,0.0,0.0,0.0,Low
1703,54,Male,Alabama,83,83.0,48,5.0,0.0,0.0,0.0,High
1704,39,Male,California,22,22.0,12,4.0,0.0,0.0,0.0,Low
1705,56,Male,Idaho,20,20.0,19,3.9,0.0,0.0,0.0,Low
1706,39,Male,South Dakota,29,29.0,49,3.4,0.0,0.0,0.0,Low
1707,37,Male,North Dakota,87,87.0,25,3.0,0.0,0.0,0.0,High
1708,25,Male,Nevada,81,81.0,25,4.9,0.0,0.0,0.0,High
1709,35,Male,Florida,58,58.0,1,3.2,0.0,0.0,0.0,Medium
1710,45,Male,Indiana,83,83.0,19,3.8,0.0,0.0,0.0,High
1711,19,Male,Arkansas,59,59.0,7,3.8,0.0,0.0,0.0,Medium
1712,21,Male,North Carolina,93,93.0,19,4.7,0.0,0.0,0.0,High
1713,65,Male,Illinois,87,87.0,9,3.8,0.0,0.0,0.0,High
1714,49,Male,Missouri,22,22.0,37,4.6,0.0,0.0,0.0,Low
1715,30,Male,South Dakota,71,71.0,15,4.4,0.0,0.0,0.0,Medium
1716,23,Male,Idaho,69,69.0,30,3.4,0.0,0.0,0.0,Medium
1717,69,Male,Connecticut,47,47.0,30,4.7,0.0,0.0,0.0,Medium
1718,29,Male,Hawaii,50,50.0,16,2.9,0.0,0.0,0.0,Medium
1719,54,Male,Maryland,96,96.0,14,3.4,0.0,0.0,0.0,High
1720,45,Male,Maryland,39,39.0,8,3.2,0.0,0.0,0.0,Low
1721,25,Male,Massachusetts,84,84.0,40,2.8,0.0,0.0,0.0,High
1722,34,Male,Delaware,28,28.0,24,4.3,0.0,0.0,0.0,Low
1723,46,Male,Massachusetts,51,51.0,14,3.3,0.0,0.0,0.0,Medium
1724,70,Male,New York,20,20.0,39,3.3,0.0,0.0,0.0,Low
1725,42,Male,Delaware,72,72.0,21,3.3,0.0,0.0,0.0,Medium
1726,45,Male,Massachusetts,33,33.0,32,3.0,0.0,0.0,0.0,Low
1727,57,Male,Indiana,28,28.0,45,2.8,0.0,0.0,0.0,Low
1728,49,Male,Virginia,53,53.0,19,4.0,0.0,0.0,0.0,Medium
1729,23,Male,Wyoming,48,48.0,1,4.3,0.0,0.0,0.0,Medium
1730,47,Male,Illinois,21,21.0,12,3.8,0.0,0.0,0.0,Low
1731,23,Male,Alabama,22,22.0,26,4.2,0.0,0.0,0.0,Low
1732,21,Male,Idaho,87,87.0,12,3.1,0.0,0.0,0.0,High
1733,45,Male,Rhode Island,50,50.0,36,2.6,0.0,0.0,0.0,Medium
1734,67,Male,New York,85,85.0,22,3.4,0.0,0.0,0.0,High
1735,31,Male,Missouri,98,98.0,16,3.1,0.0,0.0,0.0,High
1736,58,Male,Texas,34,34.0,31,3.6,0.0,0.0,0.0,Low
